A1|A2|A3|A4|A5|A6|A7|A8|A9
52|-1|103|1|52|-4|51|51|0
55|4|84|0|54|0|30|30|0
44|-4|106|0|44|0|62|62|0
56|2|95|0|56|12|39|39|0
57|-3|85|0|56|0|28|28|0
37|0|82|0|36|0|45|46|2
37|-2|76|0|38|7|38|37|0
56|0|87|3|56|0|31|30|0
37|0|81|0|38|11|43|42|0
51|-2|77|0|50|-10|26|28|2
37|0|76|0|20|-3|39|55|16
42|-1|79|0|42|0|38|38|0
49|-1|89|0|50|0|40|40|0
49|0|80|0|46|-16|31|34|2
43|0|83|0|42|0|40|41|2
37|0|78|0|0|-7|41|78|36
45|0|78|0|46|11|33|32|0
41|0|86|8|38|-4|46|48|2
49|0|88|-1|50|3|39|39|0
39|1|77|0|38|0|39|39|0
37|0|75|0|34|0|38|41|2
37|0|96|-3|36|0|59|60|2
49|0|83|0|50|2|33|33|0
49|-2|87|0|46|-15|38|41|2
41|2|80|0|42|4|39|39|0
37|0|76|0|26|3|39|50|12
45|0|80|0|44|-6|35|36|2
49|0|82|0|46|-2|33|35|2
37|0|90|0|28|-13|53|62|8
37|-203|106|0|36|8|69|69|0
43|-4|109|0|42|0|66|67|2
44|0|86|3|44|6|43|42|0
38|-1|76|-1|38|0|38|37|0
37|0|93|0|12|6|56|81|24
45|-4|88|0|46|17|42|41|0
53|5|86|0|54|11|33|32|0
42|1|96|0|42|0|54|55|0
55|-2|81|0|54|-5|26|27|2
37|0|104|3|26|24|67|78|12
37|0|106|0|26|-7|69|80|12
37|0|78|1|12|6|42|65|24
46|0|87|-1|46|-1|41|41|0
37|0|76|0|34|-26|40|43|2
41|0|86|2|42|0|45|45|0
54|2|81|2|54|0|28|27|0
37|0|83|0|2|11|46|80|34
41|0|77|0|42|26|37|36|0
49|-1|83|0|50|7|34|34|0
48|0|86|5|46|0|37|39|2
45|-2|81|0|46|8|36|35|0
37|0|79|-3|36|-5|42|43|0
37|0|78|0|20|-21|42|57|16
37|0|82|-2|36|0|45|46|0
37|0|75|0|28|6|38|46|8
37|0|80|4|2|0|43|77|34
49|-3|101|6|46|-29|52|55|2
45|0|84|0|44|0|39|40|2
37|-9|106|0|34|9|69|72|4
37|0|106|1|28|-21|69|78|8
39|1|82|0|38|0|42|43|0
44|0|84|0|42|-19|40|43|2
51|-3|80|-1|52|2|29|28|0
43|0|76|0|44|26|33|32|0
38|0|76|0|36|-28|38|40|2
37|0|78|0|-4|10|41|83|42
45|-2|82|0|44|-23|37|38|2
44|4|79|0|44|23|35|35|0
51|5|81|0|50|-12|29|32|2
44|0|76|1|44|14|32|32|0
49|2|81|0|46|-1|33|35|2
37|0|79|0|18|21|42|61|18
43|0|81|6|42|-3|37|39|2
37|0|77|0|26|2|40|51|12
37|0|82|0|18|4|45|64|18
44|0|89|0|42|-27|45|48|2
56|0|87|8|56|0|31|30|0
37|0|76|-1|26|-4|39|50|12
39|4|83|0|38|0|44|44|0
38|0|92|0|18|7|54|74|20
39|-2|88|0|38|0|49|50|0
37|-1|82|0|36|-19|45|46|2
41|0|79|0|42|22|39|38|0
41|0|88|4|38|-8|47|49|2
45|0|86|-4|46|14|41|40|0
47|5|81|2|46|0|34|35|0
48|-1|84|0|46|0|37|38|2
37|0|104|0|26|30|66|78|12
43|0|86|0|44|12|43|42|0
46|-2|82|0|46|0|36|35|0
56|2|83|0|54|-9|27|28|2
53|1|81|0|54|14|28|26|0
38|-2|91|0|6|1|53|86|34
51|0|87|0|50|-2|36|38|2
41|0|87|0|42|21|46|46|0
37|0|74|0|26|-11|38|48|10
45|-1|77|0|44|-15|32|34|2
41|0|82|0|42|1|41|41|0
37|0|78|0|30|3|41|47|6
37|0|77|8|24|-14|40|54|14
37|-2|92|-2|6|-7|55|86|32
49|0|81|0|50|2|32|32|0
48|3|102|0|46|0|53|55|2
43|0|79|0|42|-16|35|37|2
56|0|86|2|56|2|31|30|0
49|1|94|0|46|-7|45|48|2
44|0|76|0|42|-27|32|34|2
41|-1|83|0|42|0|41|41|0
48|-2|83|-8|46|-12|35|37|2
37|0|83|0|0|8|46|83|36
56|0|81|1|54|-5|25|26|2
37|0|104|0|26|0|67|78|12
37|0|81|0|30|-9|45|50|6
47|1|79|4|46|0|32|32|0
37|0|83|0|30|-15|46|52|6
56|1|83|0|56|8|27|26|0
44|0|79|0|44|12|36|35|0
66|0|109|0|64|-23|43|45|2
52|0|86|0|52|-2|33|34|0
43|0|77|-3|42|-12|34|35|2
56|-5|81|0|56|2|25|24|0
43|0|75|-2|42|-22|32|34|2
46|0|81|-1|46|-4|35|34|0
55|0|82|1|54|86|26|28|2
45|0|79|0|46|7|34|33|0
37|-4|81|0|36|-1|44|44|0
44|4|85|0|44|2|41|41|0
45|0|87|0|44|-5|42|43|2
49|-5|101|2|50|11|52|52|0
58|-3|91|0|56|0|33|34|0
38|-2|82|0|38|0|44|43|0
43|-5|77|0|42|0|35|36|2
37|0|80|0|20|-10|43|59|16
45|0|81|-1|44|-2|36|37|2
44|0|75|0|44|1|31|31|0
41|0|79|-2|42|3|38|37|0
37|0|77|0|-22|1|41|101|60
48|0|79|0|50|31|31|30|0
41|-4|80|0|42|20|39|39|0
37|1|81|-4|34|0|44|48|4
37|0|81|0|36|-18|43|44|2
45|0|90|0|44|-8|45|46|2
43|0|77|0|44|18|34|34|0
39|-5|76|-3|38|0|38|37|0
37|0|106|0|28|-4|69|78|8
51|3|86|0|52|16|35|35|0
45|0|74|1|44|0|29|30|2
41|-3|80|0|42|8|39|39|0
53|0|102|0|52|-19|49|50|2
39|-3|76|1|38|0|36|37|0
52|0|78|1|52|0|26|26|0
37|0|81|0|24|-6|44|57|14
45|2|86|0|44|-2|41|42|2
44|5|88|0|44|15|44|44|0
48|0|88|0|46|-2|40|42|2
37|0|83|0|-4|-3|46|88|42
41|0|81|0|42|6|40|40|0
43|-1|79|0|42|-7|35|37|2
37|0|79|0|12|39|42|66|24
37|0|95|-5|12|-14|58|82|24
37|0|83|-3|18|0|47|65|18
45|0|87|6|44|-19|42|43|2
55|0|98|0|54|22|42|44|2
41|-3|78|0|42|0|37|37|0
37|0|78|0|-6|-16|42|86|44
52|2|79|0|52|0|26|27|0
37|0|75|0|26|11|38|49|12
46|2|84|0|46|0|38|37|0
47|-5|85|0|46|0|38|39|0
49|0|86|5|50|19|38|37|0
37|0|106|0|24|21|69|82|14
37|0|106|0|30|-12|69|75|6
45|-5|76|0|46|7|31|30|0
44|2|79|0|44|6|36|35|0
46|0|76|4|46|0|30|30|0
38|0|86|0|38|0|48|48|0
44|5|79|0|42|-11|35|37|2
37|0|83|0|16|6|46|67|22
37|0|77|0|24|-7|40|54|14
37|0|77|0|30|-27|40|46|6
52|3|88|0|52|0|36|37|0
37|0|106|0|36|1|68|69|2
54|0|87|7|54|-1|33|33|0
40|-1|76|-3|38|0|36|37|2
41|1|83|0|42|4|42|42|0
37|0|79|0|8|9|42|71|28
46|0|85|0|46|12|39|39|0
41|0|83|2|38|-6|42|44|2
37|0|77|0|-10|-21|41|88|46
37|0|79|0|12|6|43|66|24
37|0|76|-3|28|-36|40|48|8
41|0|79|5|42|1|38|38|0
43|-2|76|-1|42|-8|32|34|2
37|0|93|0|30|16|56|62|6
43|0|75|0|44|25|32|31|0
48|0|106|0|50|31|58|57|0
43|0|83|-1|42|-12|40|42|2
37|0|79|0|6|-10|42|74|32
37|-3|79|7|36|-28|42|43|2
51|1|82|0|52|4|31|30|0
45|-2|88|0|46|7|43|42|0
43|0|79|-3|42|0|37|38|2
48|0|108|5|46|0|59|61|2
37|0|104|0|18|27|67|86|18
38|1|76|0|38|19|38|37|0
49|1|95|0|46|-11|47|49|2
49|0|81|-1|50|-7|32|32|0
44|0|86|5|42|-28|43|45|2
58|5|90|-6|56|0|32|33|2
41|0|82|-1|42|2|41|41|0
47|3|78|-6|46|0|31|32|0
37|0|79|2|16|-4|42|63|22
37|0|77|6|-18|-1|41|96|54
45|0|87|4|46|18|42|41|0
41|0|81|0|38|-26|39|42|2
49|0|88|0|50|7|39|39|0
45|-3|78|0|44|0|34|34|0
53|2|87|0|52|0|34|35|2
45|0|78|0|46|15|33|32|0
38|0|77|0|38|6|40|39|0
37|0|77|0|10|15|40|66|26
48|3|88|-4|46|0|40|41|2
43|-3|83|0|42|-11|39|41|2
37|0|79|-7|8|0|42|72|30
41|0|82|-7|38|0|41|43|2
37|0|77|0|34|14|40|44|4
37|0|75|0|28|-12|38|46|8
48|3|102|0|46|0|54|55|2
45|-1|76|0|46|9|31|30|0
41|0|77|0|42|12|36|36|0
55|0|91|0|56|28|35|34|0
52|0|84|0|52|-6|31|32|0
37|0|108|5|36|0|71|71|0
46|0|88|-5|46|-4|41|41|0
53|0|88|2|52|-5|35|36|2
40|-1|83|8|38|0|43|44|2
37|0|74|0|30|-10|37|43|6
51|-1|88|-3|52|13|37|37|0
40|0|82|6|38|0|42|43|2
41|1|79|0|38|-16|38|40|2
45|-5|87|-2|44|0|43|43|0
52|0|83|0|54|29|30|28|0
42|4|88|0|42|0|46|46|0
37|4|100|0|34|0|64|67|4
51|0|81|0|50|-24|30|32|2
55|0|95|-7|54|7|40|41|2
41|0|83|2|38|-9|42|44|2
37|0|106|-7|30|0|69|75|6
37|0|77|0|-14|23|40|92|52
43|-5|81|6|42|0|38|40|2
56|0|87|-1|56|1|31|30|0
52|0|86|0|52|-1|34|35|0
37|0|76|0|26|-9|39|50|12
48|-1|76|-1|46|0|28|30|2
51|0|88|0|50|-13|37|39|2
45|-4|88|0|44|56|43|44|2
37|0|77|0|36|-1|39|41|2
38|3|76|0|38|9|38|37|0
50|4|83|0|50|0|34|34|0
37|0|103|0|24|-17|66|80|14
37|0|74|-3|28|0|37|46|8
49|0|87|0|46|-3|38|41|2
37|0|77|0|36|-18|39|41|2
47|-1|89|0|46|0|42|42|0
56|0|86|0|54|-10|31|32|2
56|-3|107|0|56|4|51|50|0
45|0|88|0|44|-20|42|44|2
37|-2|82|0|36|0|45|46|0
41|0|83|-3|42|19|42|41|0
44|5|88|0|44|6|45|44|0
54|-2|81|0|54|0|26|26|0
37|0|75|0|18|-10|38|57|18
37|3|109|21|28|0|72|81|8
47|0|88|2|46|0|41|41|0
56|0|83|0|54|-9|27|28|2
49|0|107|3|50|20|58|58|0
37|0|92|-1|26|13|55|66|12
37|0|106|0|24|-16|69|83|14
39|-4|82|0|38|0|43|43|0
52|5|86|0|52|0|34|34|0
51|0|81|0|50|-1|30|32|2
37|0|77|0|0|16|41|77|36
37|0|105|3|34|15|68|71|4
51|0|81|0|52|1|29|29|0
43|-4|81|6|42|-11|38|40|2
46|4|77|0|46|3|31|31|0
37|0|76|0|24|2|39|53|14
37|0|78|0|10|-5|42|68|26
41|0|79|0|42|4|38|37|0
37|0|108|-2|34|0|71|75|4
37|0|76|6|30|-22|40|45|6
51|5|84|0|52|16|33|32|0
46|3|77|0|46|17|32|31|0
46|2|83|0|46|0|36|36|0
55|2|77|0|54|0|23|23|0
49|0|78|0|46|-24|29|32|2
44|0|80|-7|44|17|36|36|0
42|3|76|0|42|0|35|35|0
44|0|83|0|44|18|39|39|0
52|0|84|-3|52|-4|32|32|0
45|0|76|2|44|0|32|32|0
52|4|85|0|52|0|33|33|0
49|1|86|0|50|19|37|37|0
40|-5|76|1|38|0|36|37|2
38|1|76|0|38|4|38|37|0
37|0|81|0|36|-1|44|45|2
49|4|84|0|50|20|35|35|0
51|4|77|0|50|0|26|28|2
53|4|83|2|54|1|30|29|0
37|0|75|0|20|31|38|54|16
46|0|82|0|44|-15|36|38|2
44|0|79|0|42|-30|35|37|2
37|0|76|3|26|16|39|50|12
49|0|100|0|46|-14|52|54|2
44|0|83|0|44|9|40|39|0
37|0|80|0|28|12|43|52|8
54|-4|83|0|54|0|28|28|0
43|3|86|0|42|0|43|44|2
38|0|77|0|38|2|40|39|0
41|0|81|0|42|17|41|40|0
52|-2|86|0|52|-5|33|34|0
37|0|79|-2|10|-5|42|68|26
45|0|76|0|46|21|30|29|0
37|0|80|0|24|-16|43|57|14
53|0|84|0|54|23|32|30|0
44|4|88|0|44|12|44|44|0
37|0|78|0|20|12|42|57|16
53|0|86|0|52|-12|33|34|2
51|-3|87|0|52|0|36|35|0
45|-2|79|0|46|17|33|32|0
44|0|77|0|44|4|33|33|0
44|-2|106|4|44|7|63|62|0
37|0|76|0|26|29|39|50|12
41|0|80|0|42|4|39|39|0
55|-2|82|0|56|28|26|25|0
37|1|90|0|28|1|53|62|8
39|0|80|-3|38|0|41|41|0
37|0|76|0|34|24|40|43|2
37|5|83|0|36|0|46|46|0
54|-3|79|8|54|0|26|25|0
49|0|81|0|50|22|32|32|0
55|0|98|0|54|26|42|44|2
45|0|88|2|44|2|43|44|2
41|-3|77|0|42|0|36|36|0
43|2|87|0|42|0|44|46|2
47|3|81|8|46|0|34|35|0
37|0|76|0|28|2|39|47|8
42|4|82|0|42|0|40|41|0
56|0|86|0|56|20|30|29|0
37|0|80|-2|12|-5|43|67|24
37|-2|97|0|36|0|60|61|0
45|0|85|-2|44|-3|40|41|2
37|0|78|0|20|30|41|57|16
55|1|91|0|54|0|35|37|2
45|0|79|6|44|-2|33|35|2
48|0|78|0|46|-4|30|32|2
51|0|83|0|52|29|32|31|0
49|0|95|0|46|-21|47|49|2
44|-10|88|0|44|0|44|44|0
45|-1|79|0|44|-26|33|35|2
64|4|113|0|62|-11|48|51|2
42|-1|77|2|42|0|35|35|0
47|0|84|2|46|0|36|37|0
50|1|85|0|50|0|35|36|2
46|5|79|0|46|0|33|32|0
42|-1|76|0|42|0|34|35|2
37|0|79|2|12|0|43|66|24
44|0|82|0|42|-8|38|41|2
37|0|76|-1|28|20|39|47|8
53|0|86|1|52|-1|33|35|2
48|0|81|4|46|0|33|34|2
47|-1|81|-4|46|-5|34|34|0
37|0|82|0|18|13|45|64|18
49|3|102|0|46|-16|53|55|2
55|-1|90|0|54|-3|34|35|2
37|0|81|-4|-4|0|44|86|42
51|-1|78|0|50|-9|27|29|2
49|0|80|0|46|-4|31|34|2
38|0|93|0|30|2|55|62|8
37|0|105|-4|20|-6|68|84|16
37|0|76|0|36|-6|39|40|2
37|0|80|0|34|-6|43|46|4
51|0|79|0|50|-5|28|30|2
38|0|92|0|18|4|54|74|20
37|0|104|0|28|21|67|75|8
48|2|106|-6|46|0|58|60|2
37|0|95|0|28|2|58|67|8
45|-1|83|0|44|-5|37|39|2
56|0|95|0|54|-12|40|41|2
45|0|82|5|46|17|37|35|0
37|0|78|0|-6|-12|41|86|44
37|0|93|0|30|8|56|62|6
47|-1|109|1|46|0|62|62|0
48|4|81|4|46|0|32|34|2
46|0|108|-2|44|-13|62|64|2
47|5|88|0|46|0|41|42|0
48|4|88|0|46|0|40|41|2
37|0|83|0|0|-27|46|83|36
51|1|84|0|52|14|33|32|0
40|-3|100|7|38|-1|60|62|2
45|0|87|0|44|-24|42|43|2
37|-5|106|0|34|6|69|72|4
42|0|78|0|42|-1|36|37|2
37|0|79|3|12|4|42|66|24
37|0|107|0|28|26|69|78|8
45|0|77|-4|44|0|32|33|2
57|0|90|-2|56|0|33|33|0
48|0|77|0|46|-9|28|30|2
46|0|100|-2|46|0|54|53|0
45|-3|82|-7|46|5|37|35|0
53|-3|104|0|54|0|50|49|0
37|0|81|0|-2|3|44|84|40
44|0|84|-4|44|1|41|41|0
37|0|103|-2|28|0|66|75|8
44|3|81|0|44|18|37|37|0
43|0|75|0|44|9|32|31|0
38|1|81|0|38|3|43|43|0
44|-3|81|0|44|6|38|37|0
42|5|83|0|42|0|41|41|0
38|0|76|0|38|15|38|37|0
44|4|85|1|44|0|41|41|0
51|0|84|0|52|14|33|32|0
37|0|77|-2|28|-3|40|48|8
42|-5|88|-6|42|0|46|46|0
37|0|80|0|16|-18|43|65|22
45|0|100|0|44|0|55|56|2
43|-3|79|0|42|0|36|37|2
37|-4|81|-3|38|-25|43|42|0
45|-1|81|0|46|17|36|35|0
48|1|88|4|46|0|40|42|2
62|0|109|-1|60|0|47|49|2
41|9|78|0|42|-19|37|37|0
37|3|81|0|36|-4|43|44|2
51|0|80|0|52|24|29|28|0
46|1|76|-1|46|0|29|29|0
37|0|80|0|24|-7|43|57|14
37|0|74|-3|20|-6|37|54|16
47|1|90|0|46|0|42|43|0
37|0|77|3|36|4|40|41|0
37|0|97|-6|18|-9|60|79|18
37|0|76|4|26|0|39|50|12
42|-1|97|0|42|0|54|55|2
46|0|82|2|46|11|36|35|0
55|5|81|-1|54|0|26|26|0
51|-2|83|0|50|-7|32|34|2
37|0|99|-1|28|-3|61|70|8
41|1|83|0|42|25|42|42|0
52|0|82|8|52|0|30|30|0
37|0|77|0|-22|19|41|101|60
51|0|80|0|52|20|29|28|0
37|0|78|0|26|6|41|52|12
37|0|83|0|16|-22|47|68|22
44|0|81|-4|44|6|38|37|0
37|0|103|0|18|-12|66|85|18
56|-1|87|5|56|0|31|30|0
55|0|81|0|54|-5|26|27|2
46|0|88|-3|46|0|43|42|0
49|1|83|0|50|15|34|33|0
41|0|86|5|42|0|45|45|0
37|0|78|0|18|14|42|60|18
37|0|78|0|10|-3|42|68|26
41|0|85|0|42|32|44|44|0
37|-1|77|0|38|14|39|38|0
47|-1|83|0|46|0|36|36|0
37|0|79|0|10|5|43|69|26
37|0|79|0|26|3|43|54|10
37|0|77|6|28|-19|41|49|8
37|0|76|0|36|31|39|40|2
48|0|88|-4|50|29|40|39|0
39|0|79|6|38|0|41|41|0
43|-4|87|0|42|0|44|46|2
53|-1|81|3|54|0|28|27|0
53|-5|81|0|54|0|27|26|0
38|0|92|0|18|1|54|74|20
53|1|86|-1|54|1|32|32|0
42|2|81|0|42|-1|40|40|0
43|0|76|0|44|13|32|32|0
56|0|92|0|54|11|36|38|2
37|0|79|0|28|13|42|50|8
37|0|96|0|34|12|59|62|4
53|-5|86|0|52|-24|33|35|2
45|-2|106|-4|44|0|61|62|2
45|2|77|0|44|0|32|33|2
53|0|83|0|52|-26|30|32|2
55|0|78|0|54|-1|23|24|2
37|0|77|0|34|-3|40|43|2
46|3|88|-4|44|-24|42|44|2
37|0|103|-1|24|-2|66|80|14
43|-3|84|0|44|14|41|40|0
56|0|86|0|56|16|30|29|0
37|0|100|0|34|16|64|67|4
43|1|88|-1|42|0|45|47|2
41|0|83|2|38|-3|42|44|2
45|-3|77|0|46|8|32|31|0
37|0|77|0|34|15|40|43|4
37|0|102|5|28|0|65|73|8
37|3|77|0|34|0|39|43|4
41|0|88|0|38|-23|48|50|2
41|3|78|0|42|6|37|37|0
37|4|80|0|34|5|43|46|4
41|-2|77|0|38|-24|37|39|2
37|0|77|0|38|22|40|39|0
56|1|82|0|56|17|26|25|0
51|1|86|0|52|3|35|34|0
41|0|84|0|38|-19|43|45|2
49|0|95|0|46|0|47|49|2
38|1|96|0|38|10|58|57|0
55|-4|81|0|54|0|26|26|0
49|1|87|0|50|1|38|38|0
37|0|75|0|36|-2|37|39|2
37|0|82|-2|-2|15|45|85|40
37|0|105|-6|34|0|68|71|4
54|-2|80|0|54|0|26|26|0
40|-2|100|0|38|0|61|62|2
37|0|79|0|10|0|42|69|26
37|0|78|-2|12|18|42|65|24
40|0|79|1|38|0|39|41|2
56|0|91|-1|56|23|35|34|0
55|-3|83|0|54|-4|28|29|2
56|0|79|0|54|-22|23|24|2
56|0|81|0|54|-20|25|27|2
37|0|95|0|12|-16|58|82|24
44|0|82|1|44|7|38|38|0
53|0|83|5|54|3|30|29|0
56|0|96|0|54|-28|40|42|2
37|0|95|-5|18|0|58|77|18
38|-2|100|0|38|0|62|62|0
43|1|79|0|42|-6|35|37|2
46|0|92|6|46|0|46|46|0
41|-1|76|-1|42|0|35|35|0
37|-1|77|0|34|-3|41|44|2
41|1|81|0|42|6|39|39|0
53|0|81|0|54|13|28|27|0
43|0|83|0|44|27|40|39|0
37|0|79|0|16|4|43|64|22
44|2|81|0|44|6|37|37|0
41|-2|83|0|38|-9|42|44|2
51|0|91|0|50|-18|40|42|2
55|-4|80|0|54|0|25|26|0
37|0|79|0|8|3|43|72|28
48|-2|84|0|46|-1|36|38|2
46|0|87|0|46|0|41|41|0
37|-4|83|0|36|-11|46|47|2
37|0|77|0|28|28|40|48|8
46|-2|83|0|44|-27|37|39|2
37|0|83|7|-4|0|46|88|42
42|4|84|1|42|0|42|43|0
37|0|76|0|20|14|40|55|16
37|4|75|0|26|-1|38|49|12
38|-5|76|0|-2|0|38|79|40
43|0|77|7|42|0|35|36|2
37|0|80|-1|36|-4|43|44|2
37|0|106|2|38|18|69|67|0
37|0|79|0|34|-1|43|46|2
40|-3|97|0|38|0|57|59|2
49|0|84|0|46|-3|36|38|2
47|-5|100|0|46|0|53|54|0
43|-2|81|0|42|-11|38|40|2
55|0|95|0|54|28|40|41|2
41|-4|81|0|42|0|40|40|0
41|3|83|0|38|-26|41|44|2
41|0|97|0|38|-4|56|58|2
37|0|76|0|24|-3|40|53|14
37|0|76|0|34|-11|39|42|2
52|1|86|0|52|0|35|35|0
41|-1|86|0|38|-29|46|48|2
47|4|86|3|46|0|40|40|0
37|0|82|-6|34|0|45|48|2
43|0|80|0|42|-4|37|39|2
56|0|96|0|54|-4|40|42|2
43|0|96|3|42|-1|53|55|2
39|0|77|7|38|0|38|39|0
49|-5|107|-1|50|0|58|58|0
37|0|104|0|24|27|67|81|14
45|0|77|0|46|8|31|30|0
41|0|86|0|38|-11|46|48|2
48|0|77|0|46|0|29|31|2
45|1|107|0|44|0|62|63|0
45|-3|81|3|46|7|36|35|0
53|1|84|0|52|-7|32|33|2
45|1|87|8|44|0|43|43|0
46|5|86|0|46|2|40|39|0
50|4|78|0|50|0|29|29|0
49|0|86|-2|50|-2|37|37|0
37|0|105|-2|18|11|68|87|18
49|-5|81|0|50|-1|32|32|0
37|0|81|4|36|-2|43|44|2
46|0|81|0|44|-5|35|37|2
37|0|106|0|26|-23|68|80|12
37|0|78|0|20|-8|41|57|16
45|0|77|-1|44|-2|31|33|2
41|0|79|2|42|5|38|38|0
37|1|83|4|34|0|45|49|4
37|0|80|0|18|4|43|62|18
52|-1|87|4|52|0|35|35|0
41|3|78|0|38|-27|37|39|2
42|-1|108|0|42|0|65|66|2
44|0|106|-2|44|9|62|62|0
37|3|83|-1|34|0|45|49|4
52|0|82|0|52|0|29|30|0
56|0|97|0|56|7|40|40|0
41|0|88|0|42|21|48|47|0
46|-3|82|0|46|0|36|35|0
37|0|84|0|30|3|47|53|6
45|-1|86|-7|44|10|40|42|2
42|0|90|2|42|0|47|48|2
46|0|100|0|46|0|54|53|0
37|0|79|0|26|-8|43|54|10
37|0|79|0|6|28|42|74|32
39|-1|83|2|38|0|44|44|0
37|5|76|-1|20|0|39|55|16
55|-1|86|0|54|-4|31|32|2
44|-5|77|0|44|0|33|34|0
48|4|83|0|46|0|34|36|2
44|0|89|0|44|1|45|45|0
44|0|86|8|44|0|42|42|0
51|0|81|0|52|2|30|30|0
37|0|79|0|18|24|43|61|18
49|0|100|0|50|10|52|51|0
42|0|80|-4|42|0|38|39|2
50|0|86|-1|50|0|35|37|2
51|0|81|0|52|29|30|29|0
50|0|79|4|50|0|29|30|0
43|3|81|0|42|0|37|39|2
49|0|100|0|46|-8|52|54|2
37|0|90|0|34|31|53|57|4
45|0|76|2|44|0|31|32|2
41|1|79|0|42|7|38|38|0
37|0|78|0|18|-17|42|60|18
50|0|82|8|50|0|32|33|2
47|0|82|-6|46|0|34|35|0
37|0|77|-2|34|0|40|43|4
38|1|79|0|38|7|41|40|0
49|0|95|0|46|-2|47|49|2
37|0|76|0|28|23|39|47|8
51|0|82|4|52|2|31|30|0
53|5|78|0|52|0|25|26|2
37|0|78|0|-2|8|41|81|40
55|-2|85|0|54|0|31|31|0
41|2|78|0|38|-21|37|39|2
37|0|81|-2|20|0|44|61|16
37|0|83|0|16|-4|47|68|22
52|2|81|-6|52|0|29|30|0
37|0|77|3|28|17|41|49|8
42|0|102|0|42|0|60|61|2
53|1|85|0|54|19|32|31|0
37|0|78|0|-4|-6|42|83|42
44|2|81|0|44|11|38|37|0
38|0|77|-6|38|0|39|38|0
45|2|76|0|44|-2|31|32|2
47|1|88|2|46|0|41|41|0
47|3|88|2|46|0|41|41|0
49|2|81|0|50|19|33|32|0
46|0|77|-1|46|-1|32|31|0
43|0|77|0|42|-12|34|36|2
43|0|88|0|42|-10|45|47|2
45|-5|86|0|44|0|41|42|0
48|2|102|0|46|0|54|55|2
37|0|74|0|34|3|37|41|4
44|4|77|0|44|2|33|34|0
40|4|77|0|38|0|37|38|2
45|4|79|1|44|0|35|35|0
41|4|82|0|42|24|41|41|0
47|0|79|0|46|0|33|33|0
55|2|87|2|54|0|32|33|2
41|0|79|1|42|22|38|37|0
37|0|76|0|26|25|39|50|12
52|4|79|6|52|0|27|27|0
42|-1|87|0|42|0|45|46|0
51|2|79|0|52|11|27|27|0
44|0|82|7|44|0|38|38|0
39|-4|77|0|38|0|37|38|0
41|0|77|0|38|-11|36|39|2
41|0|76|0|38|-2|35|37|2
37|0|76|-1|28|-24|39|47|8
53|0|86|0|54|4|32|32|0
53|0|84|0|54|18|31|30|0
51|0|77|0|52|18|26|25|0
58|3|86|0|56|0|27|29|2
41|-1|83|0|38|-25|42|44|2
59|-3|84|0|60|0|25|24|0
49|0|86|3|46|-8|38|40|2
46|5|83|0|46|8|37|36|0
56|0|84|0|56|1|29|28|0
37|-2|80|0|20|26|43|59|16
46|0|90|0|46|8|44|44|0
42|0|80|2|42|0|38|39|0
53|0|86|-3|54|7|33|32|0
43|0|82|0|42|-12|39|41|2
46|0|82|0|46|9|36|35|0
41|0|76|0|38|-19|35|37|2
37|0|76|-1|24|-2|39|53|14
52|1|79|5|52|0|27|27|0
43|0|86|0|42|-1|42|44|2
41|0|77|0|38|-29|36|38|2
52|-2|88|1|52|-2|35|36|0
46|0|107|0|46|3|61|60|0
55|0|89|-3|54|0|34|35|0
40|2|75|0|38|0|35|36|2
53|-1|81|0|54|0|28|27|0
49|5|88|0|50|29|40|39|0
37|0|81|0|8|-9|44|73|28
37|0|76|0|38|25|39|37|0
37|0|76|0|20|-4|40|55|16
51|2|87|0|52|13|36|35|0
41|-4|76|-2|38|-10|35|37|2
53|-1|80|-2|54|-3|27|26|0
52|-3|102|0|52|0|49|50|0
37|-5|100|0|36|0|64|64|0
46|0|80|0|46|10|34|34|0
37|0|93|0|10|31|55|82|28
50|0|81|-2|50|-3|32|32|0
41|-3|77|0|38|-30|36|38|2
49|5|86|0|46|-4|37|39|2
37|0|95|0|10|5|58|84|26
39|0|86|7|38|0|46|47|0
46|-1|76|0|46|0|30|29|0
44|0|80|0|44|11|36|36|0
41|0|77|0|38|-17|37|39|2
50|0|107|0|50|0|57|58|0
41|0|77|2|42|3|36|36|0
37|0|79|-3|36|-12|41|43|2
42|5|106|0|42|1|65|65|0
39|-5|90|2|6|0|51|85|34
37|0|77|0|2|0|40|75|34
43|-3|83|0|42|0|40|42|2
37|0|77|0|-14|24|40|92|52
53|0|77|0|54|21|25|23|0
58|0|86|0|56|-8|27|29|2
43|0|83|0|42|-21|39|41|2
58|0|90|-5|56|0|32|33|2
55|5|84|5|54|0|29|30|0
41|-2|76|0|38|-14|35|37|2
50|5|84|0|50|0|34|35|2
43|0|81|4|42|-13|37|39|2
37|0|76|0|34|16|39|42|4
37|-3|90|-1|8|3|53|82|30
41|0|86|-3|42|1|45|44|0
41|0|75|0|38|-1|34|36|2
42|2|76|0|42|0|33|34|2
37|0|80|0|28|14|43|52|8
47|0|84|0|46|0|37|38|0
37|1|81|-2|34|0|44|48|4
45|2|83|8|44|0|38|39|2
42|1|81|0|42|0|38|39|2
43|0|76|0|44|28|32|32|0
48|-4|83|0|46|0|35|37|2
43|1|79|0|42|0|36|37|2
